ine_code;city_name;county_id;tugesto_id
1001;Alegría-Dulantzi;1;1
1002;Amurrio;1;2
1003;Aramaio;1;4
1004;Artziniega;1;8
1006;Armiñón;1;5
1008;Arrazua-Ubarrundia;1;7
1009;Asparrena;1;9
1010;Ayala/Aiara;1;10
1011;Baños de Ebro/Mañueta;1;11
1013;Barrundia;1;23
1014;Berantevilla;1;24
1016;Bernedo;1;25
1017;Campezo/Kanpezu;1;26
1018;Zigoitia;1;61
1019;Kripan;1;33
1020;Kuartango;1;34
1021;Elburgo/Burgelu;1;27
1022;Elciego;1;28
1023;Elvillar/Bilar;1;29
1027;Iruraiz-Gauna;1;32
1028;Labastida/Bastida;1;35
1030;Lagrán;1;36
1031;Laguardia;1;37
1032;Lanciego/Lantziego;1;38
1033;Lapuebla de Labarca;1;40
1034;Leza;1;43
1036;Laudio/Llodio;1;41
1037;Arraia-Maeztu;1;6
1039;Moreda de Álava;1;44
1041;Navaridas;1;45
1042;Okondo;1;46
1043;Oyón-Oion;1;47
1044;Peñacerrada-Urizaharra;1;48
1046;Ribera Alta;1;49
1047;Ribera Baja/Erribera Beitia;1;50
1049;Añana;1;3
1051;Salvatierra/Agurain;1;51
1052;Samaniego;1;52
1053;San Millán/Donemiliaga;1;53
1054;Urkabustaiz;1;54
1055;Valdegovía/Gaubea;1;55
1056;Harana/Valle de Arana;1;30
1057;Villabuena de Álava/Eskuernaga;1;56
1058;Legutiano;1;42
1059;Vitoria-Gasteiz;1;57
1060;Yécora/Iekora;1;58
1061;Zalduondo;1;59
1062;Zambrana;1;60
1063;Zuia;1;62
1901;Iruña Oka/Iruña de Oca;1;31
1902;Lantarón;1;39
2001;Abengibre;2;63
2002;Alatoz;2;64
2003;Albacete;2;65
2004;Albatana;2;66
2005;Alborea;2;67
2006;Alcadozo;2;68
2007;Alcalá del Júcar;2;69
2008;Alcaraz;2;70
2009;Almansa;2;71
2010;Alpera;2;72
2011;Ayna;2;73
2012;Balazote;2;74
2013;Balsa de Ves;2;76
2014;Ballestero (El);2;75
2015;Barrax;2;77
2016;Bienservida;2;78
2017;Bogarra;2;79
2018;Bonete;2;80
2019;Bonillo (El);2;81
2020;Carcelén;2;82
2021;Casas de Juan Núñez;2;83
2022;Casas de Lázaro;2;84
2023;Casas de Ves;2;85
2024;Casas-Ibáñez;2;86
2025;Caudete;2;87
2026;Cenizate;2;88
2027;Corral-Rubio;2;90
2028;Cotillas;2;91
2029;Chinchilla de Monte-Aragón;2;89
2030;Elche de la Sierra;2;92
2031;Férez;2;93
2032;Fuensanta;2;94
2033;Fuente-Álamo;2;95
2034;Fuentealbilla;2;96
2035;Gineta (La);2;97
2036;Golosalvo;2;98
2037;Hellín;2;99
2038;Herrera (La);2;100
2039;Higueruela;2;101
2040;Hoya-Gonzalo;2;102
2041;Jorquera;2;103
2042;Letur;2;104
2043;Lezuza;2;105
2044;Liétor;2;106
2045;Madrigueras;2;107
2046;Mahora;2;108
2047;Masegoso;2;109
2048;Minaya;2;110
2049;Molinicos;2;111
2050;Montalvos;2;112
2051;Montealegre del Castillo;2;113
2052;Motilleja;2;114
2053;Munera;2;115
2054;Navas de Jorquera;2;116
2055;Nerpio;2;117
2056;Ontur;2;118
2057;Ossa de Montiel;2;119
2058;Paterna del Madera;2;120
2059;Peñascosa;2;122
2060;Peñas de San Pedro;2;121
2061;Pétrola;2;123
2062;Povedilla;2;124
2063;Pozohondo;2;126
2064;Pozo-Lorente;2;127
2065;Pozuelo;2;128
2066;Recueja (La);2;129
2067;Riópar;2;130
2068;Robledo;2;131
2069;Roda (La);2;132
2070;Salobre;2;133
2071;San Pedro;2;134
2072;Socovos;2;135
2073;Tarazona de la Mancha;2;136
2074;Tobarra;2;137
2075;Valdeganga;2;138
2076;Vianos;2;139
2077;Villa de Ves;2;140
2078;Villalgordo del Júcar;2;141
2079;Villamalea;2;142
2080;Villapalacios;2;143
2081;Villarrobledo;2;144
2082;Villatoya;2;145
2083;Villavaliente;2;146
2084;Villaverde de Guadalimar;2;147
2085;Viveros;2;148
2086;Yeste;2;149
2901;Pozo Cañada;2;125
3001;Adsubia;3;150
3002;Agost;3;151
3003;Agres;3;152
3004;Aigües;3;153
3005;Albatera;3;154
3006;Alcalalí;3;155
3007;Alcocer de Planes;3;156
3008;Alcoleja;3;157
3009;Alcoy/Alcoi;3;158
3010;Alfafara;3;159
3011;Alfàs del Pi (l');3;160
3012;Algorfa;3;161
3013;Algueña;3;162
3014;Alicante/Alacant;3;163
3015;Almoradí;3;164
3016;Almudaina;3;165
3017;Alqueria d'Asnar (l');3;166
3018;Altea;3;167
3019;Aspe;3;168
3020;Balones;3;169
3021;Banyeres de Mariola;3;170
3022;Benasau;3;171
3023;Beneixama;3;172
3024;Benejúzar;3;173
3025;Benferri;3;174
3026;Beniarbeig;3;175
3027;Beniardá;3;176
3028;Beniarrés;3;177
3029;Benigembla;3;182
3030;Benidoleig;3;178
3031;Benidorm;3;179
3032;Benifallim;3;180
3033;Benifato;3;181
3034;Benijófar;3;183
3035;Benilloba;3;184
3036;Benillup;3;185
3037;Benimantell;3;186
3038;Benimarfull;3;187
3039;Benimassot;3;188
3040;Benimeli;3;189
3041;Benissa;3;190
3042;Benitachell/Poble Nou de Benitatxell (el);3;191
3043;Biar;3;192
3044;Bigastro;3;193
3045;Bolulla;3;194
3046;Busot;3;195
3047;Calpe/Calp;3;198
3048;Callosa d'En Sarrià;3;197
3049;Callosa de Segura;3;196
3050;Campello (el);3;199
3051;Campo de Mirra/Camp de Mirra (el);3;200
3052;Cañada;3;201
3053;Castalla;3;202
3054;Castell de Castells;3;203
3055;Catral;3;205
3056;Cocentaina;3;206
3057;Confrides;3;207
3058;Cox;3;208
3059;Crevillent;3;209
3060;Quatretondeta;3;258
3061;Daya Nueva;3;210
3062;Daya Vieja;3;211
3063;Dénia;3;212
3064;Dolores;3;213
3065;Elche/Elx;3;214
3066;Elda;3;215
3067;Facheca;3;216
3068;Famorca;3;217
3069;Finestrat;3;218
3070;Formentera del Segura;3;220
3071;Gata de Gorgos;3;222
3072;Gaianes;3;221
3073;Gorga;3;223
3074;Granja de Rocamora;3;224
3075;Castell de Guadalest (el);3;204
3076;Guardamar del Segura;3;225
3077;Fondó de les Neus (el);3;219
3078;Hondón de los Frailes;3;226
3079;Ibi;3;227
3080;Jacarilla;3;228
3081;Jalón/Xaló;3;229
3082;Jávea/Xàbia;3;230
3083;Jijona/Xixona;3;231
3084;Lorcha/Orxa (l');3;233
3085;Llíber;3;232
3086;Millena;3;234
3088;Monforte del Cid;3;235
3089;Monóvar/Monòver;3;236
3090;Mutxamel;3;240
3091;Murla;3;238
3092;Muro de Alcoy;3;239
3093;Novelda;3;241
3094;Nucia (la);3;242
3095;Ondara;3;243
3096;Onil;3;244
3097;Orba;3;245
3098;Orxeta;3;247
3099;Orihuela;3;246
3100;Parcent;3;248
3101;Pedreguer;3;249
3102;Pego;3;250
3103;Penàguila;3;251
3104;Petrer;3;252
3105;Pinós (el)/Pinoso;3;254
3106;Planes;3;255
3107;Polop;3;257
3109;Rafal;3;259
3110;Ràfol d'Almúnia (El);3;260
3111;Redován;3;261
3112;Relleu;3;262
3113;Rojales;3;263
3114;Romana (la);3;264
3115;Sagra;3;265
3116;Salinas;3;266
3117;Sanet y Negrals;3;271
3118;San Fulgencio;3;267
3119;Sant Joan d'Alacant;3;272
3120;San Miguel de Salinas;3;269
3121;Santa Pola;3;273
3122;San Vicente del Raspeig/Sant Vicent del Raspeig;3;270
3123;Sax;3;274
3124;Sella;3;275
3125;Senija;3;276
3127;Tàrbena;3;277
3128;Teulada;3;278
3129;Tibi;3;279
3130;Tollos;3;280
3131;Tormos;3;281
3132;Torremanzanas/Torre de les Maçanes (la);3;282
3133;Torrevieja;3;283
3134;Vall d'Alcalà (la);3;284
3135;Vall de Ebo;3;285
3136;Vall de Gallinera;3;286
3137;Vall de Laguar (la);3;287
3138;Verger (el);3;288
3139;Villajoyosa/Vila Joiosa (la);3;289
3140;Villena;3;290
3901;Poblets (els);3;256
3902;Pilar de la Horadada;3;253
3903;Montesinos (Los);3;237
3904;San Isidro;3;268
4001;Abla;4;291
4002;Abrucena;4;292
4003;Adra;4;293
4004;Albánchez;4;294
4005;Alboloduy;4;295
4006;Albox;4;296
4007;Alcolea;4;297
4008;Alcóntar;4;298
4009;Alcudia de Monteagud;4;299
4010;Alhabia;4;300
4011;Alhama de Almería;4;301
4012;Alicún;4;302
4013;Almería;4;303
4014;Almócita;4;304
4015;Alsodux;4;305
4016;Antas;4;306
4017;Arboleas;4;307
4018;Armuña de Almanzora;4;308
4019;Bacares;4;309
4020;Bayárcal;4;310
4021;Bayarque;4;311
4022;Bédar;4;312
4023;Beires;4;313
4024;Benahadux;4;314
4026;Benitagla;4;315
4027;Benizalón;4;316
4028;Bentarique;4;317
4029;Berja;4;318
4030;Canjáyar;4;319
4031;Cantoria;4;320
4032;Carboneras;4;321
4033;Castro de Filabres;4;322
4034;Cóbdar;4;325
4035;Cuevas del Almanzora;4;326
4036;Chercos;4;323
4037;Chirivel;4;324
4038;Dalías;4;327
4041;Enix;4;329
4043;Felix;4;330
4044;Fines;4;331
4045;Fiñana;4;332
4046;Fondón;4;333
4047;Gádor;4;334
4048;Gallardos (Los);4;335
4049;Garrucha;4;336
4050;Gérgal;4;337
4051;Huécija;4;338
4052;Huércal de Almería;4;339
4053;Huércal-Overa;4;340
4054;Illar;4;341
4055;Instinción;4;342
4056;Laroya;4;343
4057;Láujar de Andarax;4;344
4058;Líjar;4;345
4059;Lubrín;4;346
4060;Lucainena de las Torres;4;347
4061;Lúcar;4;348
4062;Macael;4;349
4063;María;4;350
4064;Mojácar;4;351
4065;Nacimiento;4;353
4066;Níjar;4;354
4067;Ohanes;4;355
4068;Olula de Castro;4;356
4069;Olula del Río;4;357
4070;Oria;4;358
4071;Padules;4;359
4072;Partaloa;4;360
4073;Paterna del Río;4;361
4074;Pechina;4;362
4075;Pulpí;4;363
4076;Purchena;4;364
4077;Rágol;4;365
4078;Rioja;4;366
4079;Roquetas de Mar;4;367
4080;Santa Cruz de Marchena;4;368
4081;Santa Fe de Mondújar;4;369
4082;Senés;4;370
4083;Serón;4;371
4084;Sierro;4;372
4085;Somontín;4;373
4086;Sorbas;4;374
4087;Suflí;4;375
4088;Tabernas;4;376
4089;Taberno;4;377
4090;Tahal;4;378
4091;Terque;4;379
4092;Tíjola;4;380
4093;Turre;4;382
4094;Turrillas;4;383
4095;Uleila del Campo;4;384
4096;Urrácal;4;385
4097;Velefique;4;386
4098;Vélez-Blanco;4;387
4099;Vélez-Rubio;4;388
4100;Vera;4;389
4101;Viator;4;390
4102;Vícar;4;391
4103;Zurgena;4;392
4901;Tres Villas (Las);4;381
4902;Ejido (El);4;328
4903;Mojonera (La);4;352
5001;Adanero;5;393
5002;Adrada (La);5;394
5005;Albornos;5;395
5007;Aldeanueva de Santa Cruz;5;396
5008;Aldeaseca;5;397
5010;Aldehuela (La);5;398
5012;Amavida;5;399
5013;Arenal (El);5;400
5014;Arenas de San Pedro;5;401
5015;Arevalillo;5;402
5016;Arévalo;5;403
5017;Aveinte;5;404
5018;Avellaneda;5;405
5019;Ávila;5;406
5021;Barco de Ávila (El);5;407
5022;Barraco (El);5;408
5023;Barromán;5;409
5024;Becedas;5;410
5025;Becedillas;5;411
5026;Bercial de Zapardiel;5;412
5027;Berlanas (Las);5;413
5029;Bernuy-Zapardiel;5;414
5030;Berrocalejo de Aragona;5;415
5033;Blascomillán;5;416
5034;Blasconuño de Matacabras;5;417
5035;Blascosancho;5;418
5036;Bohodón (El);5;419
5037;Bohoyo;5;420
5038;Bonilla de la Sierra;5;421
5039;Brabos;5;422
5040;Bularros;5;423
5041;Burgohondo;5;424
5042;Cabezas de Alambre;5;425
5043;Cabezas del Pozo;5;426
5044;Cabezas del Villar;5;427
5045;Cabizuela;5;428
5046;Canales;5;429
5047;Candeleda;5;430
5048;Cantiveros;5;431
5049;Cardeñosa;5;432
5051;Carrera (La);5;433
5052;Casas del Puerto;5;434
5053;Casasola;5;435
5054;Casavieja;5;436
5055;Casillas;5;437
5056;Castellanos de Zapardiel;5;438
5057;Cebreros;5;439
5058;Cepeda la Mora;5;440
5059;Cillán;5;442
5060;Cisla;5;443
5061;Colilla (La);5;444
5062;Collado de Contreras;5;445
5063;Collado del Mirón;5;446
5064;Constanzana;5;447
5065;Crespos;5;448
5066;Cuevas del Valle;5;449
5067;Chamartín;5;441
5069;Donjimeno;5;451
5070;Donvidas;5;452
5072;Espinosa de los Caballeros;5;453
5073;Flores de Ávila;5;454
5074;Fontiveros;5;455
5075;Fresnedilla;5;456
5076;Fresno (El);5;457
5077;Fuente el Saúz;5;458
5078;Fuentes de Año;5;459
5079;Gallegos de Altamiros;5;460
5080;Gallegos de Sobrinos;5;461
5081;Garganta del Villar;5;462
5082;Gavilanes;5;463
5083;Gemuño;5;464
5084;Gilbuena;5;466
5085;Gil García;5;465
5086;Gimialcón;5;467
5087;Gotarrendura;5;468
5088;Grandes y San Martín;5;469
5089;Guisando;5;470
5090;Gutierre-Muñoz;5;471
5092;Hernansancho;5;472
5093;Herradón de Pinares;5;473
5094;Herreros de Suso;5;474
5095;Higuera de las Dueñas;5;475
5096;Hija de Dios (La);5;476
5097;Horcajada (La);5;477
5099;Horcajo de las Torres;5;478
5100;Hornillo (El);5;479
5101;Hoyocasero;5;481
5102;Hoyo de Pinares (El);5;480
5103;Hoyorredondo;5;482
5104;Hoyos del Collado;5;484
5105;Hoyos del Espino;5;485
5106;Hoyos de Miguel Muñoz;5;483
5107;Hurtumpascual;5;486
5108;Junciana;5;487
5109;Langa;5;488
5110;Lanzahíta;5;489
5112;Losar del Barco (El);5;491
5113;Llanos de Tormes (Los);5;490
5114;Madrigal de las Altas Torres;5;492
5115;Maello;5;493
5116;Malpartida de Corneja;5;494
5117;Mamblas;5;495
5118;Mancera de Arriba;5;496
5119;Manjabálago;5;497
5120;Marlín;5;498
5121;Martiherrero;5;499
5122;Martínez;5;500
5123;Mediana de Voltoya;5;501
5124;Medinilla;5;502
5125;Mengamuñoz;5;503
5126;Mesegar de Corneja;5;504
5127;Mijares;5;505
5128;Mingorría;5;506
5129;Mirón (El);5;507
5130;Mironcillo;5;508
5131;Mirueña de los Infanzones;5;509
5132;Mombeltrán;5;510
5133;Monsalupe;5;511
5134;Moraleja de Matacabras;5;512
5135;Muñana;5;513
5136;Muñico;5;514
5138;Muñogalindo;5;515
5139;Muñogrande;5;516
5140;Muñomer del Peco;5;517
5141;Muñopepe;5;518
5142;Muñosancho;5;519
5143;Muñotello;5;520
5144;Narrillos del Álamo;5;521
5145;Narrillos del Rebollar;5;522
5147;Narros del Castillo;5;524
5148;Narros del Puerto;5;525
5149;Narros de Saldueña;5;523
5151;Navacepedilla de Corneja;5;528
5152;Nava de Arévalo;5;526
5153;Nava del Barco;5;527
5154;Navadijos;5;529
5155;Navaescurial;5;530
5156;Navahondilla;5;531
5157;Navalacruz;5;532
5158;Navalmoral;5;533
5159;Navalonguilla;5;534
5160;Navalosa;5;535
5161;Navalperal de Pinares;5;536
5162;Navalperal de Tormes;5;537
5163;Navaluenga;5;538
5164;Navaquesera;5;539
5165;Navarredonda de Gredos;5;540
5166;Navarredondilla;5;541
5167;Navarrevisca;5;542
5168;Navas del Marqués (Las);5;543
5169;Navatalgordo;5;544
5170;Navatejares;5;545
5171;Neila de San Miguel;5;546
5172;Niharra;5;547
5173;Ojos-Albos;5;548
5174;Orbita;5;549
5175;Oso (El);5;550
5176;Padiernos;5;551
5177;Pajares de Adaja;5;552
5178;Palacios de Goda;5;553
5179;Papatrigo;5;554
5180;Parral (El);5;555
5181;Pascualcobo;5;556
5182;Pedro Bernardo;5;557
5183;Pedro-Rodríguez;5;558
5184;Peguerinos;5;559
5185;Peñalba de Ávila;5;560
5186;Piedrahíta;5;561
5187;Piedralaves;5;562
5188;Poveda;5;563
5189;Poyales del Hoyo;5;564
5190;Pozanco;5;565
5191;Pradosegar;5;566
5192;Puerto Castilla;5;567
5193;Rasueros;5;568
5194;Riocabado;5;569
5195;Riofrío;5;570
5196;Rivilla de Barajas;5;571
5197;Salobral;5;572
5198;Salvadiós;5;573
5199;San Bartolomé de Béjar;5;574
5200;San Bartolomé de Corneja;5;575
5201;San Bartolomé de Pinares;5;576
5204;Sanchidrián;5;594
5205;Sanchorreja;5;595
5206;San Esteban de los Patos;5;577
5207;San Esteban del Valle;5;579
5208;San Esteban de Zapardiel;5;578
5209;San García de Ingelmos;5;580
5210;San Juan de la Encinilla;5;582
5211;San Juan de la Nava;5;583
5212;San Juan del Molinillo;5;584
5213;San Juan del Olmo;5;585
5214;San Lorenzo de Tormes;5;586
5215;San Martín de la Vega del Alberche;5;587
5216;San Martín del Pimpollar;5;588
5217;San Miguel de Corneja;5;589
5218;San Miguel de Serrezuela;5;590
5219;San Pascual;5;591
5220;San Pedro del Arroyo;5;592
5221;Santa Cruz del Valle;5;597
5222;Santa Cruz de Pinares;5;596
5224;Santa María del Arroyo;5;599
5225;Santa María del Berrocal;5;600
5226;Santa María de los Caballeros;5;598
5227;Santa María del Tiétar;5;602
5228;Santiago del Collado;5;603
5229;Santo Domingo de las Posadas;5;605
5230;Santo Tomé de Zabarcos;5;606
5231;San Vicente de Arévalo;5;593
5232;Serrada (La);5;607
5233;Serranillos;5;608
5234;Sigeres;5;609
5235;Sinlabajos;5;610
5236;Solana de Ávila;5;611
5237;Solana de Rioalmar;5;612
5238;Solosancho;5;613
5239;Sotalbo;5;614
5240;Sotillo de la Adrada;5;615
5241;Tiemblo (El);5;616
5242;Tiñosillos;5;617
5243;Tolbaños;5;618
5244;Tormellas;5;619
5245;Tornadizos de Ávila;5;620
5246;Tórtoles;5;622
5247;Torre (La);5;621
5249;Umbrías;5;623
5251;Vadillo de la Sierra;5;624
5252;Valdecasa;5;625
5253;Vega de Santa María;5;626
5254;Velayos;5;627
5256;Villaflor;5;628
5257;Villafranca de la Sierra;5;629
5258;Villanueva de Gómez;5;631
5259;Villanueva del Aceral;5;632
5260;Villanueva del Campillo;5;633
5261;Villar de Corneja;5;634
5262;Villarejo del Valle;5;635
5263;Villatoro;5;636
5264;Viñegra de Moraña;5;637
5265;Vita;5;638
5266;Zapardiel de la Cañada;5;639
5267;Zapardiel de la Ribera;5;640
5901;San Juan de Gredos;5;581
5902;Santa María del Cubillo;5;601
5903;Diego del Carpio;5;450
5904;Santiago del Tormes;5;604
5905;Villanueva de Ávila;5;630
6001;Acedera;6;641
6002;Aceuchal;6;642
6003;Ahillones;6;643
6004;Alange;6;644
6005;Albuera (La);6;645
6006;Alburquerque;6;646
6007;Alconchel;6;647
6008;Alconera;6;648
6009;Aljucén;6;649
6010;Almendral;6;650
6011;Almendralejo;6;651
6012;Arroyo de San Serván;6;652
6013;Atalaya;6;653
6014;Azuaga;6;654
6015;Badajoz;6;655
6016;Barcarrota;6;656
6017;Baterno;6;657
6018;Benquerencia de la Serena;6;658
6019;Berlanga;6;659
6020;Bienvenida;6;660
6021;Bodonal de la Sierra;6;661
6022;Burguillos del Cerro;6;662
6023;Cabeza del Buey;6;663
6024;Cabeza la Vaca;6;664
6025;Calamonte;6;665
6026;Calera de León;6;666
6027;Calzadilla de los Barros;6;667
6028;Campanario;6;668
6029;Campillo de Llerena;6;669
6030;Capilla;6;670
6031;Carmonita;6;671
6032;Carrascalejo (El);6;672
6033;Casas de Don Pedro;6;673
6034;Casas de Reina;6;674
6035;Castilblanco;6;675
6036;Castuera;6;676
6037;Codosera (La);6;678
6038;Cordobilla de Lácara;6;679
6039;Coronada (La);6;680
6040;Corte de Peleas;6;681
6041;Cristina;6;682
6042;Cheles;6;677
6043;Don Álvaro;6;683
6044;Don Benito;6;684
6045;Entrín Bajo;6;685
6046;Esparragalejo;6;686
6047;Esparragosa de la Serena;6;687
6048;Esparragosa de Lares;6;688
6049;Feria;6;689
6050;Fregenal de la Sierra;6;690
6051;Fuenlabrada de los Montes;6;691
6052;Fuente de Cantos;6;692
6053;Fuente del Arco;6;693
6054;Fuente del Maestre;6;694
6055;Fuentes de León;6;695
6056;Garbayuela;6;696
6057;Garlitos;6;697
6058;Garrovilla (La);6;698
6059;Granja de Torrehermosa;6;699
6060;Guareña;6;700
6061;Haba (La);6;701
6062;Helechosa de los Montes;6;702
6063;Herrera del Duque;6;703
6064;Higuera de la Serena;6;704
6065;Higuera de Llerena;6;705
6066;Higuera de Vargas;6;706
6067;Higuera la Real;6;707
6068;Hinojosa del Valle;6;708
6069;Hornachos;6;709
6070;Jerez de los Caballeros;6;710
6071;Lapa (La);6;711
6072;Lobón;6;714
6073;Llera;6;712
6074;Llerena;6;713
6075;Magacela;6;715
6076;Maguilla;6;716
6077;Malcocinado;6;717
6078;Malpartida de la Serena;6;718
6079;Manchita;6;719
6080;Medellín;6;720
6081;Medina de las Torres;6;721
6082;Mengabril;6;722
6083;Mérida;6;723
6084;Mirandilla;6;724
6085;Monesterio;6;725
6086;Montemolín;6;726
6087;Monterrubio de la Serena;6;727
6088;Montijo;6;728
6089;Morera (La);6;729
6090;Nava de Santiago (La);6;730
6091;Navalvillar de Pela;6;731
6092;Nogales;6;732
6093;Oliva de la Frontera;6;733
6094;Oliva de Mérida;6;734
6095;Olivenza;6;735
6096;Orellana de la Sierra;6;736
6097;Orellana la Vieja;6;737
6098;Palomas;6;738
6099;Parra (La);6;739
6100;Peñalsordo;6;740
6101;Peraleda del Zaucejo;6;741
6102;Puebla de Alcocer;6;742
6103;Puebla de la Calzada;6;743
6104;Puebla de la Reina;6;744
6105;Puebla del Maestre;6;747
6106;Puebla del Prior;6;748
6107;Puebla de Obando;6;745
6108;Puebla de Sancho Pérez;6;746
6109;Quintana de la Serena;6;750
6110;Reina;6;751
6111;Rena;6;752
6112;Retamal de Llerena;6;753
6113;Ribera del Fresno;6;754
6114;Risco;6;755
6115;Roca de la Sierra (La);6;756
6116;Salvaleón;6;757
6117;Salvatierra de los Barros;6;758
6118;Sancti-Spíritus;6;761
6119;San Pedro de Mérida;6;759
6120;Santa Amalia;6;762
6121;Santa Marta;6;763
6122;Santos de Maimona (Los);6;764
6123;San Vicente de Alcántara;6;760
6124;Segura de León;6;765
6125;Siruela;6;766
6126;Solana de los Barros;6;767
6127;Talarrubias;6;768
6128;Talavera la Real;6;769
6129;Táliga;6;770
6130;Tamurejo;6;771
6131;Torre de Miguel Sesmero;6;772
6132;Torremayor;6;773
6133;Torremejía;6;774
6134;Trasierra;6;775
6135;Trujillanos;6;776
6136;Usagre;6;777
6137;Valdecaballeros;6;778
6138;Valdetorres;6;780
6139;Valencia de las Torres;6;781
6140;Valencia del Mombuey;6;782
6141;Valencia del Ventoso;6;783
6142;Valverde de Burguillos;6;787
6143;Valverde de Leganés;6;788
6144;Valverde de Llerena;6;789
6145;Valverde de Mérida;6;790
6146;Valle de la Serena;6;784
6147;Valle de Matamoros;6;785
6148;Valle de Santa Ana;6;786
6149;Villafranca de los Barros;6;791
6150;Villagarcía de la Torre;6;792
6151;Villagonzalo;6;793
6152;Villalba de los Barros;6;794
6153;Villanueva de la Serena;6;795
6154;Villanueva del Fresno;6;796
6155;Villar del Rey;6;798
6156;Villar de Rena;6;797
6157;Villarta de los Montes;6;799
6158;Zafra;6;800
6159;Zahínos;6;801
6160;Zalamea de la Serena;6;802
6161;Zarza-Capilla;6;804
6162;Zarza (La);6;803
6901;Valdelacalzada;6;779
6902;Pueblonuevo del Guadiana;6;749
7001;Alaró;7;806
7002;Alaior;7;805
7003;Alcúdia;7;807
7004;Algaida;7;808
7005;Andratx;7;809
7006;Artà;7;811
7007;Banyalbufar;7;812
7008;Binissalem;7;813
7009;Búger;7;814
7010;Bunyola;7;815
7011;Calvià;7;816
7012;Campanet;7;817
7013;Campos;7;818
7014;Capdepera;7;819
7015;Ciutadella de Menorca;7;821
7016;Consell;7;822
7017;Costitx;7;823
7018;Deyá;7;824
7019;Escorca;7;826
7020;Esporles;7;827
7021;Estellencs;7;828
7022;Felanitx;7;829
7023;Ferreries;7;830
7024;Formentera;7;831
7025;Fornalutx;7;832
7026;Eivissa;7;825
7027;Inca;7;833
7028;Lloret de Vistalegre;7;834
7029;Lloseta;7;835
7030;Llubí;7;836
7031;Llucmajor;7;837
7032;Maó;7;840
7033;Manacor;7;838
7034;Mancor de la Vall;7;839
7035;Maria de la Salut;7;841
7036;Marratxí;7;842
7037;Mercadal (Es);7;843
7038;Montuïri;7;845
7039;Muro;7;846
7040;Palma de Mallorca;7;847
7041;Petra;7;848
7042;Pollença;7;850
7043;Porreres;7;851
7044;Pobla (Sa);7;849
7045;Puigpunyent;7;852
7046;Sant Antoni de Portmany;7;854
7047;Sencelles;7;866
7048;Sant Josep de sa Talaia;7;857
7049;Sant Joan;7;855
7050;Sant Joan de Labritja;7;856
7051;Sant Llorenç des Cardassar;7;858
7052;Sant Lluís;7;859
7053;Santa Eugènia;7;860
7054;Santa Eulalia del Río;7;861
7055;Santa Margalida;7;862
7056;Santa María del Camí;7;863
7057;Santanyí;7;864
7058;Selva;7;865
7059;Ses salines/les salines;7;48077
7060;Sineu;7;867
7061;Sóller;7;868
7062;Son Servera;7;869
7063;Valldemossa;7;870
7064;Castell (Es);7;820
7065;Vilafranca de Bonany;7;871
7901;Ariany;7;810
7902;Migjorn Gran (Es);7;844
8001;Abrera;8;872
8002;Aguilar de Segarra;8;873
8003;Alella;8;875
8004;Alpens;8;876
8005;Ametlla del Vallès (L');8;877
8006;Arenys de Mar;8;878
8007;Arenys de Munt;8;879
8008;Argençola;8;880
8009;Argentona;8;881
8010;Artés;8;882
8011;Avià;8;883
8012;Avinyó;8;884
8013;Avinyonet del Penedès;8;885
8014;Aiguafreda;8;874
8015;Badalona;8;886
8016;Bagà;8;888
8017;Balenyà;8;889
8018;Balsareny;8;890
8019;Barcelona;8;892
8020;Begues;8;893
8021;Bellprat;8;894
8022;Berga;8;895
8023;Bigues i Riells;8;896
8024;Borredà;8;897
8025;Bruc (El);8;898
8026;Brull, el;8;14124
8027;Cabanyes (Les);8;900
8028;Cabrera d'Anoia;8;8127
8029;Cabrera de Mar;8;901
8030;Cabrils;8;903
8031;Calaf;8;904
8032;Caldes d'Estrac;8;907
8033;Caldes de Montbui;8;906
8034;Calders;8;905
8035;Calella;8;908
8036;Calonge de Segarra;8;911
8037;Calldetenes;8;909
8038;Callús;8;910
8039;Campins;8;912
8040;Canet de Mar;8;913
8041;Canovelles;8;914
8042;Cànoves i Samalús;8;915
8043;Canyelles;8;916
8044;Capellades;8;917
8045;Capolat;8;918
8046;Cardedeu;8;919
8047;Cardona;8;920
8048;Carme;8;921
8049;Casserres;8;922
8050;Castellar del Riu;8;925
8051;Castellar del Vallès;8;926
8052;Castellar de n'Hug;8;924
8053;Castellbell i el Vilar;8;927
8054;Castellbisbal;8;928
8055;Castellcir;8;929
8056;Castelldefels;8;930
8057;Castell de l'Areny;8;923
8058;Castellet i la Gornal;8;931
8059;Castellfollit del Boix;8;933
8060;Castellfollit de Riubregós;8;932
8061;Castellgalí;8;934
8062;Castellnou de Bages;8;935
8063;Castellolí;8;936
8064;Castellterçol;8;937
8065;Castellví de la Marca;8;938
8066;Castellví de Rosanes;8;939
8067;Centelles;8;940
8068;Cervelló;8;943
8069;Collbató;8;944
8070;Collsuspina;8;945
8071;Copons;8;946
8072;Corbera de Llobregat;8;947
8073;Cornellà de Llobregat;8;948
8074;Cubelles;8;949
8075;Dosrius;8;950
8076;Esparreguera;8;951
8077;Esplugues de Llobregat;8;952
8078;Espunyola (L');8;953
8079;Estany (L');8;954
8080;Fígols;8;956
8081;Fogars de Montclús;8;958
8082;Fogars de la Selva;8;957
8083;Folgueroles;8;959
8084;Fonollosa;8;960
